CASE#,citycode,caseyear,casenbr,reporteddate,offense,address,ResultCode,ARREST,OFFENSE_CODE,LastUpdateDate,begindate,StartDate,StartTime,EndDate,EndTime,latitude,longitude
3065761,RR,2018,565761,13/12/18 12:43,RCPROP,S WOODWAY DR,4,No,99,19/02/19 12:18,13/12/18 12:43,12/13/2018,12:43 PM,12/13/2018,12:43 PM,30.51336186,-97.71165556
3065865,RR,2018,565865,05/11/18 00:39,PI,VIRGINIA DR,2,No,99,19/02/19 12:18,04/11/18 18:20,11/04/2018,06:20 PM,04/11/2018,06:20 PM,30.52297871,-97.67316527
3065887,RR,2018,565887,09/01/18 13:55,TFMV,S IH 35 FR,2,No,7,19/02/19 12:18,06/01/18 13:00,01/06/2018,01:00 PM,06/01/2018,01:00 PM,30.49740117,-97.68081755
3065941,RR,2018,565941,12/12/18 13:45,BURGD,CREEK BEND BLVD,4,No,6,19/02/19 12:18,03/12/18 16:00,12/03/2018,04:00 PM,03/12/2018,04:00 PM,30.53935902,-97.70953459
3065983,RR,2018,565983,09/01/18 16:00,NARC,FOREST CREEK DR,2,No,28,19/02/19 12:18,08/01/18 18:00,01/08/2018,06:00 PM,08/01/2018,06:00 PM,30.50741093,-97.63747496
3066022,RR,2018,566022,26/01/18 18:50,SHOPLF,LOUIS HENNA BLVD,4,Yes,7,19/02/19 12:18,26/01/18 18:49,01/26/2018,06:49 PM,01/26/2018,06:49 PM,30.48942845,-97.63932127
3066055,RR,2018,566055,06/11/18 00:13,ASLT2,W OAK DR,4,No,5,19/02/19 12:18,05/11/18 22:30,11/05/2018,10:30 PM,05/11/2018,10:30 PM,30.52057927,-97.67494292
3066066,RR,2018,566066,05/11/18 23:55,WT,S A W GRIMES BLVD,4,Yes,99,19/02/19 12:18,05/11/18 23:28,11/05/2018,11:28 PM,05/11/2018,11:28 PM,30.4881696,-97.6534738
3066137,RR,2018,566137,16/01/18 01:28,DAR,CHALK HILL CV,1,Yes,99,19/02/19 12:18,16/01/18 00:28,01/16/2018,12:28 AM,01/16/2018,12:28 AM,30.50192158,-97.62650389
3066153,RR,2018,566153,11/12/18 17:30,CONSME,HERITAGE CENTER CIR,4,Yes,36,19/02/19 12:18,11/12/18 15:10,12/11/2018,03:10 PM,11/12/2018,03:10 PM,30.51716893,-97.67741484
3066194,RR,2018,566194,09/12/18 00:00,DAR,N IH 35 FR,1,Yes,99,19/02/19 12:18,08/12/18 23:33,12/08/2018,11:33 PM,08/12/2018,11:33 PM,30.55205052,-97.69114775
3066249,RR,2018,566249,04/01/18 00:19,DISCON,CHISHOLM TRAIL RD,2,No,50,19/02/19 12:18,04/01/18 00:00,01/04/2018,12:00 AM,04/01/2018,12:00 AM,30.52995961,-97.69432158
3066268,RR,2018,566268,25/11/18 19:30,AUTOTH,SH 45,2,No,8,19/02/19 12:18,25/11/18 15:30,11/25/2018,03:30 PM,11/25/2018,03:30 PM,30.48845189,-97.63454527
3066272,RR,2018,566272,11/12/18 16:01,LOITER,CHISHOLM TRAIL RD,4,Yes,40,19/02/19 12:18,11/12/18 13:39,12/11/2018,01:39 PM,11/12/2018,01:39 PM,30.53979008,-97.69481749
3066318,RR,2018,566318,22/11/18 15:48,FLSTPL,TIMBERWOOD DR,2,Yes,99,19/02/19 12:18,22/11/18 14:40,11/22/2018,02:40 PM,11/22/2018,02:40 PM,30.51368992,-97.67054838
3066335,RR,2018,566335,22/11/18 21:31,BURGD, ,4,No,6,19/02/19 12:18,22/11/18 16:00,11/22/2018,04:00 PM,11/22/2018,04:00 PM,30.46975987,-97.62045378
3066364,RR,2018,566364,22/11/18 14:57,NOPROF,BUCKBOARD BLVD,1,Yes,99,19/02/19 12:18,22/11/18 14:33,11/22/2018,02:33 PM,11/22/2018,02:33 PM,30.49394887,-97.6795587
3066393,RR,2018,566393,25/12/18 00:59,WT,LOUIS HENNA BLVD,4,Yes,99,19/02/19 12:18,25/12/18 00:40,12/25/2018,12:40 AM,12/25/2018,12:40 AM,30.48128026,-97.67019743
3066417,RR,2018,566417,25/12/18 11:51,TFMV,AMBERGLOW CT,1,No,7,19/02/19 12:18,24/12/18 23:00,12/24/2018,11:00 PM,12/24/2018,11:00 PM,30.54772084,-97.63384337
3066425,RR,2018,566425,21/11/18 19:32,DAR,BLUEBONNET DR,1,Yes,99,19/02/19 12:18,21/11/18 19:04,11/21/2018,07:04 PM,11/21/2018,07:04 PM,30.53502934,-97.65410704
3066493,RR,2018,566493,07/01/18 12:11,DAS,N IH 35 FR,2,Yes,99,19/02/19 12:18,07/01/18 11:04,01/07/2018,11:04 AM,07/01/2018,11:04 AM,30.52720921,-97.69094176
3066542,RR,2018,566542,07/01/18 12:00,SHOPLF,FOREST CREEK DR,1,No,7,19/02/19 12:18,07/01/18 10:17,01/07/2018,10:17 AM,07/01/2018,10:17 AM,30.50874989,-97.61199278
3066581,RR,2018,566581,07/11/18 22:50,DAMPRP,S A W GRIMES BLVD,4,No,15,19/02/19 12:18,07/11/18 22:26,11/07/2018,10:26 PM,07/11/2018,10:26 PM,30.49185841,-97.65502257
3066632,RR,2018,566632,23/11/18 09:25,MTC, ,1,Yes,38,19/02/19 12:18,23/11/18 07:40,11/23/2018,07:40 AM,11/23/2018,07:40 AM,30.45178883,-97.61274809
3066678,RR,2018,566678,08/11/18 05:09,POSDPA,LONGHORN TRL,2,Yes,40,19/02/19 12:18,08/11/18 04:25,11/08/2018,04:25 AM,08/11/2018,04:25 AM,30.55324071,-97.67469877
3066692,RR,2018,566692,23/11/18 12:22,TLE,N KENNEY FORT BLVD,2,Yes,99,19/02/19 12:18,23/11/18 11:06,11/23/2018,11:06 AM,11/23/2018,11:06 AM,30.52812092,-97.63922209
3066804,RR,2018,566804,23/11/18 17:10,NARC,N IH 35 FWY,4,Yes,28,19/02/19 12:18,23/11/18 15:51,11/23/2018,03:51 PM,11/23/2018,03:51 PM,30.53832905,-97.69215483
3066858,RR,2018,566858,06/11/18 14:52,DASLT5,E OLD SETTLERS BLVD,1,No,9,19/02/19 12:18,06/11/18 14:12,11/06/2018,02:12 PM,06/11/2018,02:12 PM,30.54440968,-97.64120573
3066863,RR,2018,566863,09/11/18 00:00,THEFT,GREENHILL DR,4,No,7,19/02/19 12:18,23/08/18 00:00,08/23/2018,12:00 AM,08/23/2018,12:00 AM,30.53866093,-97.68431181
3066874,RR,2018,566874,09/11/18 10:30,DAMPRP,SAM BASS RD,4,No,15,19/02/19 12:18,07/11/18 13:00,11/07/2018,01:00 PM,07/11/2018,01:00 PM,30.52054875,-97.70275206
3066919,RR,2018,566919,11/12/18 10:56,AUTOTH,CHISHOLM TRAIL RD,4,No,8,19/02/19 12:18,08/12/18 00:05,12/08/2018,12:05 AM,08/12/2018,12:05 AM,30.54767888,-97.69564146
3067005,RR,2018,567005,13/10/18 05:45,NARC,GREENLAWN BLVD,2,Yes,28,19/02/19 12:18,13/10/18 03:40,10/13/2018,03:40 AM,10/13/2018,03:40 AM,30.48844044,-97.66181273
3067018,RR,2018,567018,12/10/18 10:10,DAMMV, ,4,No,15,19/02/19 12:18,12/10/18 07:00,10/12/2018,07:00 AM,12/10/2018,07:00 AM,30.45292943,-97.73107237
3067045,RR,2018,567045,13/10/18 11:45,911INT, ,4,No,99,19/02/19 12:18,13/10/18 10:27,10/13/2018,10:27 AM,10/13/2018,10:27 AM,30.43841069,-97.62870878
3067083,RR,2018,567083,04/10/18 13:22,ROBPAG,PARKER DR,2,No,4,19/02/19 12:18,28/09/18 21:00,09/28/2018,09:00 PM,09/28/2018,09:00 PM,30.47603123,-97.67569823
3067089,RR,2018,567089,04/10/18 14:19,HRNI,BLUFF DR,4,No,99,19/02/19 12:18,04/10/18 12:00,10/04/2018,12:00 PM,04/10/2018,12:00 PM,30.50166981,-97.69055266
3067095,RR,2018,567095,04/10/18 17:21,RECVEH,ST WILLIAMS AVE,4,Yes,99,19/02/19 12:18,04/10/18 07:42,10/04/2018,07:42 AM,04/10/2018,07:42 AM,30.50084965,-97.69761748
3067152,RR,2018,567152,04/10/18 21:48,AUTOTH,DEERFOOT DR,4,No,8,19/02/19 12:18,30/09/18 18:40,09/30/2018,06:40 PM,09/30/2018,06:40 PM,30.50562184,-97.67406553
3067190,RR,2018,567190,05/10/18 16:33,WT,E PALM VALLEY BLVD,2,Yes,99,19/02/19 12:18,05/10/18 15:30,10/05/2018,03:30 PM,05/10/2018,03:30 PM,30.51888173,-97.67360777
3067204,RR,2018,567204,04/10/18 15:05,WATER, ,1,No,99,19/02/19 12:18,04/10/18 14:36,10/04/2018,02:36 PM,04/10/2018,02:36 PM,30.47521107,-97.71724791
3067254,RR,2018,567254,23/10/18 22:16,WT,W OLD SETTLERS BLVD,4,Yes,99,19/02/19 12:18,23/10/18 20:30,10/23/2018,08:30 PM,10/23/2018,08:30 PM,30.53517048,-97.69818205
3067320,RR,2018,567320,02/11/18 02:59,ASLT5,SERVICE,1,No,9,19/02/19 12:18,01/11/18 21:19,11/01/2018,09:19 PM,01/11/2018,09:19 PM,30.51713078,-97.68126768
3067346,RR,2018,567346,05/10/18 21:20,ROBPER,LOUIS HENNA BLVD,4,No,4,19/02/19 12:18,05/10/18 20:58,10/05/2018,08:58 PM,05/10/2018,08:58 PM,30.48852818,-97.64277739
3067385,RR,2018,567385,01/11/18 14:41,CONSME,E PALM VALLEY BLVD,2,Yes,36,19/02/19 12:18,01/11/18 14:40,11/01/2018,02:40 PM,01/11/2018,02:40 PM,30.51806157,-97.6777429
3067407,RR,2018,567407,02/11/18 17:05,NOSMOK,E PALM VALLEY BLVD,2,Yes,99,19/02/19 12:18,02/11/18 13:43,11/02/2018,01:43 PM,02/11/2018,01:43 PM,30.51806157,-97.6777429
3067504,RR,2018,567504,13/10/18 18:19,WEAP,CREEK BEND BLVD,2,Yes,16,19/02/19 12:18,13/10/18 17:34,10/13/2018,05:34 PM,10/13/2018,05:34 PM,30.53885167,-97.71116728
3067537,RR,2018,567537,24/12/18 13:35,HRUNAT,CR 172,4,No,99,19/02/19 12:18,23/12/18 17:00,12/23/2018,05:00 PM,12/23/2018,05:00 PM,30.47910969,-97.6978845
3067619,RR,2018,567619,14/10/18 03:15,ASLTMP,W OAK DR,2,Yes,26,19/02/19 12:18,14/10/18 02:14,10/14/2018,02:14 AM,10/14/2018,02:14 AM,30.52131932,-97.67549223
3067672,RR,2018,567672,14/10/18 04:00,RCPROP,ROSEMARY LN,2,No,99,19/02/19 12:18,14/10/18 01:00,10/14/2018,01:00 AM,10/14/2018,01:00 AM,30.50409978,-97.65022368
3067680,RR,2018,567680,13/10/18 10:01,RECVEH,RM 1431,4,No,99,19/02/19 12:18,13/10/18 09:16,10/13/2018,09:16 AM,10/13/2018,09:16 AM,30.55604069,-97.70523161
3067799,RR,2018,567799,08/10/18 02:46,FLEE,S IH 35 FR,2,Yes,40,19/02/19 12:18,08/10/18 01:30,10/08/2018,01:30 AM,08/10/2018,01:30 AM,30.57158177,-97.69098753
3067911,RR,2018,567911,14/10/18 23:32,TRSPAS,GATTIS SCHOOL RD,7,Yes,40,19/02/19 12:18,14/10/18 23:12,10/14/2018,11:12 PM,10/14/2018,11:12 PM,30.49746983,-97.64791197
3067992,RR,2018,567992,08/10/18 21:00,NOPROF, ,2,Yes,99,19/02/19 12:18,08/10/18 17:15,10/08/2018,05:15 PM,08/10/2018,05:15 PM,30.56415074,-97.70874876
3068041,RR,2018,568041,08/10/18 20:26,TFPER,E PALM VALLEY BLVD,4,No,7,19/02/19 12:18,08/10/18 19:47,10/08/2018,07:47 PM,08/10/2018,07:47 PM,30.51846974,-97.67473692
3068080,RR,2018,568080,15/10/18 20:10,BURGD,RM 1431,4,No,6,19/02/19 12:18,15/10/18 09:00,10/15/2018,09:00 AM,10/15/2018,09:00 AM,30.55766957,-97.69944853
3068098,RR,2018,568098,16/10/18 12:00,WT,SAVANNAH DR,4,Yes,99,19/02/19 12:18,16/10/18 11:01,10/16/2018,11:01 AM,10/16/2018,11:01 AM,30.53118031,-97.70804686
3068122,RR,2018,568122,10/12/18 17:21,AUTOTH,RM 1431,2,No,8,19/02/19 12:18,10/12/18 17:18,12/10/2018,05:18 PM,10/12/2018,05:18 PM,30.5586385,-97.69854826
3068158,RR,2018,568158,14/10/18 05:46,RECVEH,CHISHOLM PKWY,1,No,99,19/02/19 12:18,14/10/18 04:54,10/14/2018,04:54 AM,10/14/2018,04:54 AM,30.52780812,-97.69368834
3068160,RR,2018,568160,14/10/18 15:11,DASLT5,AGAVE LOOP,1,No,9,19/02/19 12:18,14/10/18 14:02,10/14/2018,02:02 PM,10/14/2018,02:02 PM,30.53888981,-97.71776671
3068173,RR,2018,568173,14/10/18 04:00,CIC,PARKER DR,4,No,50,19/02/19 12:18,14/10/18 01:35,10/14/2018,01:35 AM,10/14/2018,01:35 AM,30.47888081,-97.68048186
3068177,RR,2018,568177,14/10/18 06:35,TRSPAS,SERVICE,4,Yes,40,19/02/19 12:18,14/10/18 05:57,10/14/2018,05:57 AM,10/14/2018,05:57 AM,30.5141515,-97.65398497
3068194,RR,2018,568194,25/10/18 04:00,TRSPAS,COLLINGWOOD DR,2,Yes,40,19/02/19 12:18,12/10/18 23:44,10/12/2018,11:44 PM,12/10/2018,11:44 PM,30.51774113,-97.6316461
3068225,RR,2018,568225,24/10/18 16:30,DAMPRP,SERVICE,1,No,15,19/02/19 12:18,20/10/18 02:00,10/20/2018,02:00 AM,10/20/2018,02:00 AM,30.52498143,-97.63682646
3068282,RR,2018,568282,25/10/18 12:45,WT,SH 45,4,Yes,99,19/02/19 12:18,25/10/18 11:48,10/25/2018,11:48 AM,10/25/2018,11:48 AM,30.48799031,-97.64146513
3068286,RR,2018,568286,25/10/18 12:48,NOPROF, ,4,Yes,99,19/02/19 12:18,14/09/18 22:40,09/14/2018,10:40 PM,09/14/2018,10:40 PM,30.47075932,-97.68628782
3068292,RR,2018,568292,25/10/18 12:45,RECGUN,W OAK DR,4,No,99,19/02/19 12:18,25/10/18 12:45,10/25/2018,12:45 PM,10/25/2018,12:45 PM,30.52077,-97.67540831
3068295,RR,2018,568295,25/10/18 13:00,AUTOTH,FALCON DR,2,No,8,19/02/19 12:18,24/10/18 20:00,10/24/2018,08:00 PM,10/24/2018,08:00 PM,30.51990025,-97.71128172
3068315,RR,2018,568315,02/11/18 18:07,BURGB,VISTA AVE,4,No,6,19/02/19 12:18,02/11/18 14:00,11/02/2018,02:00 PM,02/11/2018,02:00 PM,30.51426976,-97.68253416
3068336,RR,2018,568336,02/11/18 18:50,NOINS,LYNDA SUE ST,4,Yes,99,19/02/19 12:18,02/11/18 17:35,11/02/2018,05:35 PM,02/11/2018,05:35 PM,30.48815053,-97.69269652
3068354,RR,2018,568354,20/10/18 00:14,THREAT,CLEARVIEW LOOP,4,Yes,9,19/02/19 12:18,16/10/18 16:30,10/16/2018,04:30 PM,10/16/2018,04:30 PM,30.50216954,-97.66197294
3068415,RR,2018,568415,10/10/18 19:14,NOPROF,SOUTH CREEK DR,2,Yes,99,19/02/19 12:18,10/10/18 17:10,10/10/2018,05:10 PM,10/10/2018,05:10 PM,30.49742024,-97.65536589
3068434,RR,2018,568434,14/10/18 21:29,HRPD, ,2,No,99,19/02/19 12:18,14/10/18 20:41,10/14/2018,08:41 PM,10/14/2018,08:41 PM,30.44549077,-97.60223479
3068490,RR,2018,568490,10/10/18 14:48,NOPROF,BALSAM WAY,2,Yes,99,19/02/19 12:18,10/10/18 14:34,10/10/2018,02:34 PM,10/10/2018,02:34 PM,30.5228986,-97.64782805
3068535,RR,2018,568535,25/10/18 10:15,MEDFRD,ALLEY ALY,4,Yes,11,19/02/19 12:18,25/10/18 07:26,10/25/2018,07:26 AM,10/25/2018,07:26 AM,30.4946584,-97.66426176
3068547,RR,2018,568547,03/11/18 03:32,LOITER,HERITAGE CENTER CIR,1,Yes,40,19/02/19 12:18,02/11/18 20:30,11/02/2018,08:30 PM,02/11/2018,08:30 PM,30.51758092,-97.67490477
3068611,RR,2018,568611,15/10/18 07:57,AUTOTH, ,4,No,8,19/02/19 12:18,15/10/18 01:00,10/15/2018,01:00 AM,10/15/2018,01:00 AM,30.45151036,-97.62895292
3068673,RR,2018,568673,15/10/18 12:41,WT,JOYCE LN,4,Yes,99,19/02/19 12:18,15/10/18 11:30,10/15/2018,11:30 AM,10/15/2018,11:30 AM,30.4975919,-97.64891142
3068692,RR,2018,568692,13/10/18 06:26,PCPKUP,E PALM VALLEY BLVD,2,Yes,99,19/02/19 12:18,12/10/18 21:27,10/12/2018,09:27 PM,12/10/2018,09:27 PM,30.51970952,-97.67545408
3068704,RR,2018,568704,13/10/18 15:49,TRSPAS,HERITAGE CENTER CIR,4,Yes,40,19/02/19 12:18,13/10/18 13:40,10/13/2018,01:40 PM,10/13/2018,01:40 PM,30.51676076,-97.67588133
3068760,RR,2018,568760,15/10/18 13:00,NOPROF,PARKER DR,4,Yes,99,19/02/19 12:18,15/10/18 13:00,10/15/2018,01:00 PM,10/15/2018,01:00 PM,30.47638981,-97.67993254
3068801,RR,2018,568801,16/10/18 10:41,CSCREG,E PALM VALLEY BLVD,4,No,40,19/02/19 12:18,16/10/18 10:40,10/16/2018,10:40 AM,10/16/2018,10:40 AM,30.51745885,-97.66864866
3068813,RR,2018,568813,16/10/18 13:25,NOPROF,HOMEWOOD CIR,1,Yes,99,19/02/19 12:18,07/04/18 18:36,04/07/2018,06:36 PM,07/04/2018,06:36 PM,30.50557988,-97.62560362
3068862,RR,2018,568862,15/10/18 14:21,DISCON, ,4,Yes,38,19/02/19 12:18,15/10/18 12:45,10/15/2018,12:45 PM,10/15/2018,12:45 PM,30.45350163,-97.68527312
3069007,RR,2018,569007,26/10/18 11:02,RCPROP,S A W GRIMES BLVD,2,No,99,19/02/19 12:18,25/10/18 15:00,10/25/2018,03:00 PM,10/25/2018,03:00 PM,30.48845189,-97.65291685
3069107,RR,2018,569107,03/11/18 09:00,UNSECB,N A W GRIMES BLVD,1,No,99,19/02/19 12:18,03/11/18 07:13,11/03/2018,07:13 AM,03/11/2018,07:13 AM,30.56769078,-97.65048308
3069114,RR,2018,569114,03/11/18 15:35,TFMV,PARKSIDE CIR,2,No,7,19/02/19 12:18,03/11/18 14:25,11/03/2018,02:25 PM,03/11/2018,02:25 PM,30.49740117,-97.66553587
3069126,RR,2018,569126,03/11/18 18:42,PI,DELL WAY,2,No,99,19/02/19 12:18,03/11/18 17:19,11/03/2018,05:19 PM,03/11/2018,05:19 PM,30.48675053,-97.67069334
3069162,RR,2018,569162,19/10/18 18:15,DAMPRP,HERITAGE CENTER CIR,4,Yes,15,19/02/19 12:18,19/10/18 16:44,10/19/2018,04:44 PM,10/19/2018,04:44 PM,30.51700871,-97.6745233
3069164,RR,2018,569164,02/11/18 01:03,NODL,CREEK BEND BLVD,2,Yes,99,19/02/19 12:18,01/11/18 23:22,11/01/2018,11:22 PM,01/11/2018,11:22 PM,30.54065983,-97.71116728
3069312,RR,2018,569312,17/10/18 02:07,DAS,CHISHOLM TRAIL RD,2,Yes,99,19/02/19 12:18,16/10/18 23:09,10/16/2018,11:09 PM,10/16/2018,11:09 PM,30.54268162,-97.6970529
3069411,RR,2018,569411,03/11/18 23:46,WT,S KENNEY FORT BLVD,4,Yes,99,19/02/19 12:18,03/11/18 23:18,11/03/2018,11:18 PM,03/11/2018,11:18 PM,30.48966878,-97.62963194
3069451,RR,2018,569451,04/11/18 05:19,FLEEFT,COLLINGWOOD DR,2,Yes,40,19/02/19 12:18,04/11/18 01:01,11/04/2018,01:01 AM,04/11/2018,01:01 AM,30.5158109,-97.63006682
3069509,RR,2018,569509,26/10/18 11:46,BURGD,E PALM VALLEY BLVD,1,No,6,19/02/19 12:18,26/10/18 04:00,10/26/2018,04:00 AM,10/26/2018,04:00 AM,30.52556889,-97.63288206
3069587,RR,2018,569587,15/10/18 11:53,LOSTPR,HERITAGE CENTER CIR,4,No,99,19/02/19 12:18,11/10/18 00:00,10/11/2018,12:00 AM,11/10/2018,12:00 AM,30.51745885,-97.67604155
3069636,RR,2018,569636,09/11/18 18:54,NARC, ,4,Yes,28,19/02/19 12:18,09/11/18 16:52,11/09/2018,04:52 PM,09/11/2018,04:52 PM,30.58721821,-97.70050139
3069648,RR,2018,569648,16/10/18 11:14,CIC,SOMERSET DR,4,No,50,19/02/19 12:18,14/10/18 18:00,10/14/2018,06:00 PM,10/14/2018,06:00 PM,30.52183049,-97.70246214
3069661,RR,2018,569661,16/10/18 22:04,TLE,CHISHOLM TRAIL RD,2,Yes,99,19/02/19 12:18,16/10/18 17:34,10/16/2018,05:34 PM,10/16/2018,05:34 PM,30.54783146,-97.69600767
3069662,RR,2018,569662,16/10/18 22:22,FC,N IH 35 FR,4,No,99,19/02/19 12:18,16/10/18 21:48,10/16/2018,09:48 PM,10/16/2018,09:48 PM,30.55168812,-97.69373411
3069672,RR,2018,569672,16/10/18 23:48,CURFEW, ,8,Yes,42,19/02/19 12:18,16/10/18 23:41,10/16/2018,11:41 PM,10/16/2018,11:41 PM,30.45241826,-97.70093626
3069750,RR,2018,569750,09/01/18 11:07,THEFT,WYOMING SPRINGS DR,4,No,7,19/02/19 12:18,14/11/18 07:00,11/14/2018,07:00 AM,11/14/2018,07:00 AM,30.5119695,-97.71731657
3069781,RR,2018,569781,26/10/18 17:30,FENTRY, ,4,No,99,19/02/19 12:18,24/10/18 12:27,10/24/2018,12:27 PM,10/24/2018,12:27 PM,30.43992131,-97.62768645
3069791,RR,2018,569791,26/10/18 20:27,NARC,SERVICE,4,No,28,19/02/19 12:18,26/10/18 19:53,10/26/2018,07:53 PM,10/26/2018,07:53 PM,30.48625081,-97.68023771
3069792,RR,2018,569792,24/11/18 09:35,TLE,COLLINGWOOD DR,2,Yes,99,19/02/19 12:18,24/11/18 08:56,11/24/2018,08:56 AM,11/24/2018,08:56 AM,30.5158109,-97.63006682
3069798,RR,2018,569798,24/11/18 12:10,DAR,BERWICK DR,2,Yes,99,19/02/19 12:18,24/11/18 11:56,11/24/2018,11:56 AM,11/24/2018,11:56 AM,30.53884022,-97.70864195
3069842,RR,2018,569842,14/12/18 20:55,WT,E PALM VALLEY BLVD,2,Yes,99,19/02/19 12:18,14/12/18 20:31,12/14/2018,08:31 PM,12/14/2018,08:31 PM,30.5179395,-97.67436308
3069896,RR,2018,569896,12/12/18 14:06,NARC,PARKER DR,4,Yes,28,19/02/19 12:18,12/12/18 10:38,12/12/2018,10:38 AM,12/12/2018,10:38 AM,30.47481053,-97.67661375
3070028,RR,2018,570028,10/11/18 23:30,RXFRD,JOYCE LN,4,Yes,11,19/02/19 12:18,10/11/18 22:44,11/10/2018,10:44 PM,10/11/2018,10:44 PM,30.4975919,-97.64891142
3070076,RR,2018,570076,10/11/18 19:38,DAS,MAPLE RUN,4,Yes,99,19/02/19 12:18,10/11/18 19:15,11/10/2018,07:15 PM,10/11/2018,07:15 PM,30.50889104,-97.65049833
3070086,RR,2018,570086,10/11/18 23:53,ROBPER,W OAK DR,2,No,4,19/02/19 12:18,10/11/18 23:30,11/10/2018,11:30 PM,10/11/2018,11:30 PM,30.52052968,-97.67429442
3070123,RR,2018,570123,11/11/18 00:52,TLE,HIDDEN ACRES DR,1,Yes,99,19/02/19 12:18,11/11/18 00:26,11/11/2018,12:26 AM,11/11/2018,12:26 AM,30.5239095,-97.65070433
3070389,RR,2018,570389,20/12/18 04:30,DAR, ,2,Yes,99,19/02/19 12:18,20/12/18 03:01,12/20/2018,03:01 AM,12/20/2018,03:01 AM,30.55322163,-97.69854826
3070448,RR,2018,570448,13/12/18 19:35,HRPD,CAMINO DEL VERDES PL,2,No,99,19/02/19 12:18,13/12/18 19:04,12/13/2018,07:04 PM,12/13/2018,07:04 PM,30.5331487,-97.71117491
3070480,RR,2018,570480,14/01/18 20:30,BURGD,DELL WAY,4,No,6,19/02/19 12:18,14/01/18 07:00,01/14/2018,07:00 AM,01/14/2018,07:00 AM,30.48620885,-97.67414183
3070631,RR,2018,570631,07/02/18 23:58,NOPROF,GULF WAY,1,Yes,99,19/02/19 12:18,07/02/18 23:38,02/07/2018,11:38 PM,07/02/2018,11:38 PM,30.55480092,-97.65559477
3070663,RR,2018,570663,08/02/18 04:00,RECVEH,PARKER DR,4,No,99,19/02/19 12:18,08/02/18 03:51,02/08/2018,03:51 AM,08/02/2018,03:51 AM,30.47481053,-97.67606444
3070669,RR,2018,570669,09/01/18 19:04,DISCON,N GEORGETOWN ST,2,No,38,19/02/19 12:18,09/01/18 19:04,01/09/2018,07:04 PM,09/01/2018,07:04 PM,30.52186101,-97.67115874
3070701,RR,2018,570701,01/01/18 01:13,ASLT5,E PALM VALLEY BLVD,2,No,9,19/02/19 12:18,01/01/18 00:41,01/01/2018,12:41 AM,01/01/2018,12:41 AM,30.51888173,-97.67659849
3070705,RR,2018,570705,01/01/18 02:30,ASLT2,W OAK DR,2,No,5,19/02/19 12:18,01/01/18 01:00,01/01/2018,01:00 AM,01/01/2018,01:00 AM,30.52208989,-97.67891783
3070721,RR,2018,570721,01/01/18 01:00,CURFEW,WOODHILL DR,7,Yes,42,19/02/19 12:18,01/01/18 00:35,01/01/2018,12:35 AM,01/01/2018,12:35 AM,30.49035924,-97.70122618
3070732,RR,2018,570732,01/01/18 02:44,DISCON,N IH 35 FR,4,Yes,38,19/02/19 12:18,01/01/18 02:21,01/01/2018,02:21 AM,01/01/2018,02:21 AM,30.54759114,-97.69132323
3070750,RR,2018,570750,03/01/18 15:51,NODL,HOPPE TRL,2,Yes,99,19/02/19 12:18,03/01/18 12:08,01/03/2018,12:08 PM,03/01/2018,12:08 PM,30.54032033,-97.6940164
3070778,RR,2018,570778,23/02/18 13:28,NOPROF,BUCKLEY LN,1,Yes,99,19/02/19 12:18,23/02/18 12:51,02/23/2018,12:51 PM,02/23/2018,12:51 PM,30.53293889,-97.6628961
3070797,RR,2018,570797,02/01/18 17:30,NODL,PARKSIDE CIR,4,Yes,99,19/02/19 12:18,02/01/18 15:12,01/02/2018,03:12 PM,02/01/2018,03:12 PM,30.49936955,-97.66156859
3070951,RR,2018,570951,17/01/18 19:28,SHOPLF,LOUIS HENNA BLVD,4,Yes,7,19/02/19 12:18,17/01/18 14:25,01/17/2018,02:25 PM,01/17/2018,02:25 PM,30.48942845,-97.63932127
3071078,RR,2018,571078,08/02/18 03:25,FC,UNIVERSITY OAKS BLVD,2,Yes,99,19/02/19 12:18,08/02/18 03:06,02/08/2018,03:06 AM,08/02/2018,03:06 AM,30.5567693,-97.68792814
3071097,RR,2018,571097,08/02/18 15:20,WT, ,4,Yes,99,19/02/19 12:18,08/02/18 14:50,02/08/2018,02:50 PM,08/02/2018,02:50 PM,30.5529012,-97.69789213
3071150,RR,2018,571150,05/03/18 14:30,CSCR,N IH 35 FR,4,No,3,19/02/19 12:18,08/02/18 18:51,02/08/2018,06:51 PM,08/02/2018,06:51 PM,30.47812169,-97.67404265
3071204,RR,2018,571204,03/01/18 23:20,FINFO,MONICA LN,1,Yes,40,19/02/19 12:18,03/01/18 22:39,01/03/2018,10:39 PM,03/01/2018,10:39 PM,30.48337834,-97.63137144
3071287,RR,2018,571287,03/11/18 15:15,DAMMV, ,4,No,15,19/02/19 12:18,03/11/18 00:01,11/03/2018,12:01 AM,03/11/2018,12:01 AM,30.57818883,-97.70869536
3071332,RR,2018,571332,19/10/18 01:56,HRUNAT, ,2,No,99,19/02/19 12:18,18/10/18 23:00,10/18/2018,11:00 PM,10/18/2018,11:00 PM,30.4454488,-97.62872404
3071350,RR,2018,571350,26/10/18 20:30,DAMPRP,N IH 35 FR,4,Yes,15,19/02/19 12:18,26/10/18 19:00,10/26/2018,07:00 PM,10/26/2018,07:00 PM,30.55129902,-97.69438261
