master_incident_number,response_date,StartDate,EndDate,problem,call_disposition,priority_number,LastUpdateDate,latitude,longitude
1230657,30/03/18 07:53,Mar 30 2018  7:53AM,Mar 30 2018  7:53AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.49998,-97.696835
1125498,17/08/18 22:29,Aug 17 2018 10:29PM,Aug 17 2018 10:29PM,Neighbor Trouble,ADV-Advised,2,19/02/19 12:14,30.499981,-97.670616
1029230,24/04/18 18:01,Apr 24 2018  6:01PM,Apr 24 2018  6:01PM,Assault Report Only,INF-Information,2,19/02/19 12:14,30.499985,-97.635976
1572670,08/07/18 18:45,Jul  8 2018  6:45PM,Jul  8 2018  6:45PM,Assault in Progress,UTL-Unable to Locate,1,19/02/19 12:14,30.500001,-97.649321
1140093,27/10/18 03:57,Oct 27 2018  3:57AM,Oct 27 2018  3:57AM,Domestic Abuse-In Progress,SNT-Sent,1,19/02/19 12:14,30.500027,-97.662615
1019441,14/06/18 11:17,Jun 14 2018 11:17AM,Jun 14 2018 11:17AM,Check the Welfare,AOK- All OK,2,19/02/19 12:14,30.500041,-97.634394
1399914,21/11/18 14:07,Nov 21 2018  2:07PM,Nov 21 2018  2:07PM,Narcotics Activity,ADV-Advised,2,19/02/19 12:14,30.500045,-97.647199
1769679,20/11/18 15:21,Nov 20 2018  3:21PM,Nov 20 2018  3:21PM,Emotionally Disturb Person,AOK- All OK,1,19/02/19 12:14,30.500045,-97.647199
1334283,04/10/18 13:21,Oct  4 2018  1:21PM,Oct  4 2018  1:21PM,Found Child,CNL-Cancel,2,19/02/19 12:14,30.50008,-97.656566
1611877,25/08/18 08:49,Aug 25 2018  8:49AM,Aug 25 2018  8:49AM,Burglary Dwlng In Progress,RPT-Report,1,19/02/19 12:14,30.500097,-97.671933
1801979,31/05/18 10:23,May 31 2018 10:23AM,May 31 2018 10:23AM,Attempt Pick-Up,,2,19/02/19 12:14,30.500097,-97.671933
1530382,05/09/18 20:17,Sep  5 2018  8:17PM,Sep  5 2018  8:17PM,Threats,RFD-Refused,2,19/02/19 12:14,30.500115,-97.658718
1777088,09/05/18 23:47,May  9 2018 11:47PM,May  9 2018 11:47PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50019,-97.662605
1338068,02/08/18 23:35,Aug  2 2018 11:35PM,Aug  2 2018 11:35PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50035,-97.690955
1465665,16/07/18 20:57,Jul 16 2018  8:57PM,Jul 16 2018  8:57PM,Poss Personal Injury Acc,,1,19/02/19 12:14,30.500352,-97.71341
1044839,30/03/18 07:50,Mar 30 2018  7:50AM,Mar 30 2018  7:50AM,Audible Residential Alarm,,1,19/02/19 12:14,30.500417,-97.729663
1684152,19/04/18 12:44,Apr 19 2018 12:44PM,Apr 19 2018 12:44PM,Traffic Law Enforcement,RPT-Report,4,19/02/19 12:14,30.50042,-97.680885
1679757,22/12/18 18:23,Dec 22 2018  6:23PM,Dec 22 2018  6:23PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50055,-97.640735
1450871,12/04/18 21:19,Apr 12 2018  9:19PM,Apr 12 2018  9:19PM,Person with a Weapon,AST-Assist,1,19/02/19 12:14,30.500707,-97.649202
1644695,17/10/18 17:01,Oct 17 2018  5:01PM,Oct 17 2018  5:01PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.500707,-97.649202
1718100,11/02/18 09:29,Feb 11 2018  9:29AM,Feb 11 2018  9:29AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50076,-97.690905
1194352,19/02/18 15:08,Feb 19 2018  3:08PM,Feb 19 2018  3:08PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.50079,-97.668125
1266327,08/03/18 10:00,Mar  8 2018 10:00AM,Mar  8 2018 10:00AM,Domestic Abuse-In Progress,ADV-Advised,1,19/02/19 12:14,30.500803,-97.682557
1302875,27/01/18 02:16,Jan 27 2018  2:16AM,Jan 27 2018  2:16AM,Road Hazard,AST-Assist,3,19/02/19 12:14,30.50081,-97.691045
1180812,06/02/18 12:02,Feb  6 2018 12:02PM,Feb  6 2018 12:02PM,Suspicious Person,ADV-Advised,2,19/02/19 12:14,30.500812,-97.680784
1112470,17/07/18 19:28,Jul 17 2018  7:28PM,Jul 17 2018  7:28PM,Unwanted Person,,2,19/02/19 12:14,30.500828,-97.657798
1685329,22/04/18 02:29,Apr 22 2018  2:29AM,Apr 22 2018  2:29AM,Unwanted Person,GOA-Gone on Arrival,2,19/02/19 12:14,30.500828,-97.657798
1424647,13/01/18 17:32,Jan 13 2018  5:32PM,Jan 13 2018  5:32PM,Narcotics Activity,ADV-Advised,2,19/02/19 12:14,30.50083,-97.654061
1270986,04/12/18 15:00,Dec  4 2018  3:00PM,Dec  4 2018  3:00PM,Check the Welfare,RPT-Report,1,19/02/19 12:14,30.500837,-97.685879
1418067,05/01/18 08:52,Jan  5 2018  8:52AM,Jan  5 2018  8:52AM,Miscellaneous,ADV-Advised,3,19/02/19 12:14,30.500837,-97.685879
1463073,11/07/18 20:27,Jul 11 2018  8:27PM,Jul 11 2018  8:27PM,Narcotics Activity,GOA-Gone on Arrival,2,19/02/19 12:14,30.50085,-97.664053
1794659,27/05/18 23:17,May 27 2018 11:17PM,May 27 2018 11:17PM,Disturbance,,2,19/02/19 12:14,30.500857,-97.682557
1163333,19/10/18 02:04,Oct 19 2018  2:04AM,Oct 19 2018  2:04AM,Miscellaneous,INS-Inservice,3,19/02/19 12:14,30.50087,-97.645975
1777488,10/05/18 10:22,May 10 2018 10:22AM,May 10 2018 10:22AM,Truancy,AOK- All OK,3,19/02/19 12:14,30.50088,-97.680855
1046692,02/04/18 11:27,Apr  2 2018 11:27AM,Apr  2 2018 11:27AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.500887,-97.61816
1774360,25/02/18 18:21,Feb 25 2018  6:21PM,Feb 25 2018  6:21PM,Down Outside-One w/Fire,AST-Assist,1,19/02/19 12:14,30.500912,-97.673167
1035162,01/05/18 22:14,May  1 2018 10:14PM,May  1 2018 10:14PM,Disturbance,GOA-Gone on Arrival,2,19/02/19 12:14,30.500913,-97.691011
1418104,05/01/18 05:01,Jan  5 2018  5:01AM,Jan  5 2018  5:01AM,Business Check (P),AOK- All OK,4,19/02/19 12:14,30.500913,-97.691011
1490539,30/05/18 00:37,May 30 2018 12:37AM,May 30 2018 12:37AM,Customer Trouble,,2,19/02/19 12:14,30.500913,-97.691011
1024236,16/06/18 10:37,Jun 16 2018 10:37AM,Jun 16 2018 10:37AM,Walk Through a Building,,2,19/02/19 12:14,30.500913,-97.667399
1323725,24/07/18 12:51,Jul 24 2018 12:51PM,Jul 24 2018 12:51PM,Miscellaneous,,3,19/02/19 12:14,30.500913,-97.667399
1372915,25/06/18 23:24,Jun 25 2018 11:24PM,Jun 25 2018 11:24PM,Sound of Shots Fired,AST-Assist,1,19/02/19 12:14,30.500913,-97.667399
1385657,14/02/18 03:32,Feb 14 2018  3:32AM,Feb 14 2018  3:32AM,Miscellaneous,AOK- All OK,3,19/02/19 12:14,30.500913,-97.667399
1477410,09/05/18 13:54,May  9 2018  1:54PM,May  9 2018  1:54PM,Theft - Report Only,AST-Assist,3,19/02/19 12:14,30.500914,-97.728257
1132574,23/10/18 19:15,Oct 23 2018  7:15PM,Oct 23 2018  7:15PM,Music-Loud,AQT-All Quiet,3,19/02/19 12:14,30.500917,-97.655289
1567491,21/04/18 00:19,Apr 21 2018 12:19AM,Apr 21 2018 12:19AM,Loud Party,ADV-Advised,3,19/02/19 12:14,30.500923,-97.659113
1153798,19/11/18 15:26,Nov 19 2018  3:26PM,Nov 19 2018  3:26PM,Parking Problem,TAG-Tagged,3,19/02/19 12:14,30.500937,-97.67444
1236947,10/04/18 11:21,Apr 10 2018 11:21AM,Apr 10 2018 11:21AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50096,-97.681755
1627187,10/09/18 18:27,Sep 10 2018  6:27PM,Sep 10 2018  6:27PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50097,-97.690405
1721887,21/02/18 09:46,Feb 21 2018  9:46AM,Feb 21 2018  9:46AM,Suspicious Vehicle,INF-Information,2,19/02/19 12:14,30.50097,-97.626225
1634176,29/09/18 02:59,Sep 29 2018  2:59AM,Sep 29 2018  2:59AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50098,-97.697625
1807746,15/05/18 13:00,May 15 2018  1:00PM,May 15 2018  1:00PM,Traffic Law Enforcement,BKG-Booking,4,19/02/19 12:14,30.50098,-97.678415
1766484,06/05/18 19:02,May  6 2018  7:02PM,May  6 2018  7:02PM,Suspicious Person,DTX-Detox,2,19/02/19 12:14,30.50098,-97.67444
1088024,21/07/18 18:25,Jul 21 2018  6:25PM,Jul 21 2018  6:25PM,Down Outside-One,AST-Assist,1,19/02/19 12:14,30.50098,-97.669589
1163095,19/10/18 21:29,Oct 19 2018  9:29PM,Oct 19 2018  9:29PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50098,-97.669361
1436589,31/07/18 13:31,Jul 31 2018  1:31PM,Jul 31 2018  1:31PM,Unknown Trouble,NOS-No Service,1,19/02/19 12:14,30.500981,-97.685878
1338122,02/08/18 18:11,Aug  2 2018  6:11PM,Aug  2 2018  6:11PM,Down Outside-One,GOA-Gone on Arrival,1,19/02/19 12:14,30.500981,-97.673167
1295345,11/03/18 02:20,Mar 11 2018  2:20AM,Mar 11 2018  2:20AM,Suspicious Vehicle,SNT-Sent,2,19/02/19 12:14,30.500982,-97.684217
1746792,13/11/18 09:34,Nov 13 2018  9:34AM,Nov 13 2018  9:34AM,Property Damage Accident,ADV-Advised,2,19/02/19 12:14,30.500982,-97.684217
1226984,24/03/18 14:41,Mar 24 2018  2:41PM,Mar 24 2018  2:41PM,Personal Injury Accident,TAG-Tagged,1,19/02/19 12:14,30.500983,-97.679494
1387553,18/02/18 23:26,Feb 18 2018 11:26PM,Feb 18 2018 11:26PM,Domestic,ADV-Advised,2,19/02/19 12:14,30.500984,-97.682556
1425753,16/01/18 23:35,Jan 16 2018 11:35PM,Jan 16 2018 11:35PM,Domestic,ADV-Advised,2,19/02/19 12:14,30.500984,-97.682556
1519350,14/07/18 09:58,Jul 14 2018  9:58AM,Jul 14 2018  9:58AM,Damage Property-In Progress,ADV-Advised,1,19/02/19 12:14,30.500986,-97.66807
1016814,28/09/18 18:12,Sep 28 2018  6:12PM,Sep 28 2018  6:12PM,Suspicious Vehicle,AOK- All OK,2,19/02/19 12:14,30.500989,-97.680782
1669051,16/12/18 22:52,Dec 16 2018 10:52PM,Dec 16 2018 10:52PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.500989,-97.680782
1147575,31/08/18 19:20,Aug 31 2018  7:20PM,Aug 31 2018  7:20PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.500993,-97.690964
1152199,13/09/18 12:45,Sep 13 2018 12:45PM,Sep 13 2018 12:45PM,Check the Welfare,RPT-Report,2,19/02/19 12:14,30.500995,-97.663787
1583749,19/07/18 14:20,Jul 19 2018  2:20PM,Jul 19 2018  2:20PM,Unknown Wireless/Cell Phone,GOA-Gone on Arrival,2,19/02/19 12:14,30.500996,-97.663147
1124181,16/08/18 20:42,Aug 16 2018  8:42PM,Aug 16 2018  8:42PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.500997,-97.695682
1159945,13/09/18 02:24,Sep 13 2018  2:24AM,Sep 13 2018  2:24AM,Suspicious Person,GOA-Gone on Arrival,2,19/02/19 12:14,30.500999,-97.694781
1191010,16/01/18 08:22,Jan 16 2018  8:22AM,Jan 16 2018  8:22AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.501,-97.702935
1267497,24/01/18 13:35,Jan 24 2018  1:35PM,Jan 24 2018  1:35PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.501,-97.693495
1215163,26/02/18 14:01,Feb 26 2018  2:01PM,Feb 26 2018  2:01PM,Lost Child,RPT-Report,2,19/02/19 12:14,30.501001,-97.697322
1229958,29/03/18 08:20,Mar 29 2018  8:20AM,Mar 29 2018  8:20AM,Attempt Pick-Up,INF-Information,2,19/02/19 12:14,30.501001,-97.697322
1449318,09/04/18 07:33,Apr  9 2018  7:33AM,Apr  9 2018  7:33AM,Property Damage Accident,GOA-Gone on Arrival,2,19/02/19 12:14,30.501001,-97.693508
1477814,10/05/18 07:56,May 10 2018  7:56AM,May 10 2018  7:56AM,Unknown Trouble,RPT-Report,1,19/02/19 12:14,30.501008,-97.657581
1454558,20/04/18 08:34,Apr 20 2018  8:34AM,Apr 20 2018  8:34AM,Suspected Prostitute,BKG-Booking,2,19/02/19 12:14,30.50101,-97.655288
1712801,02/02/18 22:51,Feb  2 2018 10:51PM,Feb  2 2018 10:51PM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.50102,-97.669915
1596055,12/08/18 16:04,Aug 12 2018  4:04PM,Aug 12 2018  4:04PM,Burglary Dwlng - Report,ADV-Advised,2,19/02/19 12:14,30.50105,-97.63577
1246023,31/10/18 20:52,Oct 31 2018  8:52PM,Oct 31 2018  8:52PM,Unknown Wireless/Cell Phone,,2,19/02/19 12:14,30.50107,-97.682555
1657396,07/11/18 02:53,Nov  7 2018  2:53AM,Nov  7 2018  2:53AM,Directed Patrol (P),AOK- All OK,4,19/02/19 12:14,30.50107,-97.638185
1328295,02/08/18 07:40,Aug  2 2018  7:40AM,Aug  2 2018  7:40AM,Suspicious Vehicle,TAG-Tagged,2,19/02/19 12:14,30.50117,-97.662665
1487352,24/05/18 15:13,May 24 2018  3:13PM,May 24 2018  3:13PM,Parking Problem,SNT-Sent,3,19/02/19 12:14,30.50146,-97.680765
1211783,03/08/18 22:43,Aug  3 2018 10:43PM,Aug  3 2018 10:43PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50158,-97.665565
1501170,16/06/18 19:53,Jun 16 2018  7:53PM,Jun 16 2018  7:53PM,Domestic,ADV-Advised,2,19/02/19 12:14,30.501681,-97.687144
1201883,28/01/18 11:29,Jan 28 2018 11:29AM,Jan 28 2018 11:29AM,Check the Welfare,DTX-Detox,2,19/02/19 12:14,30.501692,-97.680776
1146878,30/08/18 02:37,Aug 30 2018  2:37AM,Aug 30 2018  2:37AM,Assault Report Only,RPT-Report,2,19/02/19 12:14,30.501695,-97.689695
1045535,31/03/18 10:44,Mar 31 2018 10:44AM,Mar 31 2018 10:44AM,Disturbance,AOK- All OK,2,19/02/19 12:14,30.501697,-97.684211
1167647,15/12/18 14:45,Dec 15 2018  2:45PM,Dec 15 2018  2:45PM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.50171,-97.680855
1086215,26/05/18 11:08,May 26 2018 11:08AM,May 26 2018 11:08AM,Audible Business Alarm,FAL-False,1,19/02/19 12:14,30.501747,-97.691011
1829271,05/06/18 20:29,Jun  5 2018  8:29PM,Jun  5 2018  8:29PM,Dead Person,RPT-Report,1,19/02/19 12:14,30.501747,-97.676844
1764356,14/10/18 17:30,Oct 14 2018  5:30PM,Oct 14 2018  5:30PM,Neighbor Trouble,ADV-Advised,2,19/02/19 12:14,30.501758,-97.669358
1519232,14/07/18 05:29,Jul 14 2018  5:29AM,Jul 14 2018  5:29AM,Disturbance,AQT-All Quiet,2,19/02/19 12:14,30.501761,-97.684211
1170055,27/12/18 17:05,Dec 27 2018  5:05PM,Dec 27 2018  5:05PM,Suspicious Person,,2,19/02/19 12:14,30.501782,-97.680775
1484618,28/07/18 22:05,Jul 28 2018 10:05PM,Jul 28 2018 10:05PM,Fight,ADV-Advised,1,19/02/19 12:14,30.501792,-97.670614
1635440,30/09/18 01:30,Sep 30 2018  1:30AM,Sep 30 2018  1:30AM,Sound of Shots Fired,RPT-Report,1,19/02/19 12:14,30.501795,-97.654048
1170213,27/12/18 16:49,Dec 27 2018  4:49PM,Dec 27 2018  4:49PM,Domestic,RPT-Report,2,19/02/19 12:14,30.5018,-97.682551
1743647,17/07/18 18:19,Jul 17 2018  6:19PM,Jul 17 2018  6:19PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.5018,-97.682551
1749593,16/01/18 10:41,Jan 16 2018 10:41AM,Jan 16 2018 10:41AM,Crim Sex Conduct/Report,RPT-Report,2,19/02/19 12:14,30.501825,-97.665518
1015898,12/06/18 13:04,Jun 12 2018  1:04PM,Jun 12 2018  1:04PM,Property Damage Accident,ADV-Advised,2,19/02/19 12:14,30.501829,-97.673168
1226743,23/03/18 10:03,Mar 23 2018 10:03AM,Mar 23 2018 10:03AM,Unknown Trouble,ADV-Advised,1,19/02/19 12:14,30.501837,-97.676971
1804977,13/05/18 08:10,May 13 2018  8:10AM,May 13 2018  8:10AM,Theft - Report Only,,3,19/02/19 12:14,30.501837,-97.676971
1041113,29/03/18 20:21,Mar 29 2018  8:21PM,Mar 29 2018  8:21PM,Suspicious Person,AOK- All OK,2,19/02/19 12:14,30.50186,-97.656565
1548122,15/02/18 00:20,Feb 15 2018 12:20AM,Feb 15 2018 12:20AM,Receive Information,ADV-Advised,3,19/02/19 12:14,30.50187,-97.685873
1439789,06/08/18 12:21,Aug  6 2018 12:21PM,Aug  6 2018 12:21PM,Narcotics Activity,BKG-Booking,2,19/02/19 12:14,30.501872,-97.680774
1078314,22/05/18 17:19,May 22 2018  5:19PM,May 22 2018  5:19PM,Neighbor Trouble,INF-Information,2,19/02/19 12:14,30.501875,-97.693494
1299720,16/04/18 13:24,Apr 16 2018  1:24PM,Apr 16 2018  1:24PM,Property Damage Accident,AOK- All OK,2,19/02/19 12:14,30.501878,-97.695029
1068752,07/06/18 21:10,Jun  7 2018  9:10PM,Jun  7 2018  9:10PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.501889,-97.665517
1126025,18/08/18 18:46,Aug 18 2018  6:46PM,Aug 18 2018  6:46PM,Disturbance,SNT-Sent,2,19/02/19 12:14,30.501889,-97.665517
1408069,09/03/18 22:43,Mar  9 2018 10:43PM,Mar  9 2018 10:43PM,Unknown Wireless/Cell Phone,UNF-Unfounded,2,19/02/19 12:14,30.501889,-97.665517
1427483,21/01/18 12:52,Jan 21 2018 12:52PM,Jan 21 2018 12:52PM,Forgery Report,RPT-Report,3,19/02/19 12:14,30.501897,-97.662537
1232852,02/04/18 03:29,Apr  2 2018  3:29AM,Apr  2 2018  3:29AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.501903,-97.655285
1381748,21/03/18 13:50,Mar 21 2018  1:50PM,Mar 21 2018  1:50PM,Property Damage Accident,RPT-Report,2,19/02/19 12:14,30.501903,-97.655285
1278413,30/11/18 10:38,Nov 30 2018 10:38AM,Nov 30 2018 10:38AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50201,-97.673155
1216001,28/02/18 14:28,Feb 28 2018  2:28PM,Feb 28 2018  2:28PM,Unknown Wireless/Cell Phone,CNL-Cancel,2,19/02/19 12:14,30.502029,-97.68255
1305408,30/01/18 19:32,Jan 30 2018  7:32PM,Jan 30 2018  7:32PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50205,-97.690765
1797073,02/05/18 22:44,May  2 2018 10:44PM,May  2 2018 10:44PM,Music-Loud,ADV-Advised,3,19/02/19 12:14,30.502178,-97.646918
1217304,02/03/18 20:00,Mar  2 2018  8:00PM,Mar  2 2018  8:00PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.50234,-97.627825
1338022,18/10/18 20:37,Oct 18 2018  8:37PM,Oct 18 2018  8:37PM,Foot Beat (P),AOK- All OK,4,19/02/19 12:14,30.50241,-97.681125
1292285,09/03/18 22:54,Mar  9 2018 10:54PM,Mar  9 2018 10:54PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50246,-97.668115
1711895,01/02/18 18:23,Feb  1 2018  6:23PM,Feb  1 2018  6:23PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.502478,-97.655272
1236984,10/04/18 12:03,Apr 10 2018 12:03PM,Apr 10 2018 12:03PM,Suspicious Person,TAG-Tagged,2,19/02/19 12:14,30.502503,-97.680768
1773849,15/02/18 01:29,Feb 15 2018  1:29AM,Feb 15 2018  1:29AM,Check the Welfare,TRN-Transport,2,19/02/19 12:14,30.50258,-97.694344
1142159,30/10/18 09:00,Oct 30 2018  9:00AM,Oct 30 2018  9:00AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.50258,-97.655177
1173298,31/12/18 19:33,Dec 31 2018  7:33PM,Dec 31 2018  7:33PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.50258,-97.655177
1215093,26/02/18 12:08,Feb 26 2018 12:08PM,Feb 26 2018 12:08PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.50258,-97.655177
1241310,26/12/18 17:18,Dec 26 2018  5:18PM,Dec 26 2018  5:18PM,Directed Patrol (P),AOK- All OK,4,19/02/19 12:14,30.50258,-97.655177
1323626,23/07/18 12:08,Jul 23 2018 12:08PM,Jul 23 2018 12:08PM,Assist EMS Personnel,,1,19/02/19 12:14,30.50258,-97.655177
1786443,25/12/18 17:51,Dec 25 2018  5:51PM,Dec 25 2018  5:51PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.50258,-97.655177
1109988,17/07/18 10:53,Jul 17 2018 10:53AM,Jul 17 2018 10:53AM,Suspicious Person,TAG-Tagged,2,19/02/19 12:14,30.502587,-97.662598
1098280,05/07/18 13:28,Jul  5 2018  1:28PM,Jul  5 2018  1:28PM,Suspicious Person,,2,19/02/19 12:14,30.50259,-97.682485
1613350,26/08/18 19:11,Aug 26 2018  7:11PM,Aug 26 2018  7:11PM,Traffic Law Enforcement,BKG-Booking,4,19/02/19 12:14,30.50259,-97.678231
1776639,09/05/18 17:16,May  9 2018  5:16PM,May  9 2018  5:16PM,Suspicious Vehicle,INF-Information,2,19/02/19 12:14,30.502598,-97.664046
1734644,11/03/18 05:08,Mar 11 2018  5:08AM,Mar 11 2018  5:08AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.5026,-97.690905
1617765,30/08/18 09:48,Aug 30 2018  9:48AM,Aug 30 2018  9:48AM,Emotionally Disturb Person,TRN-Transport,1,19/02/19 12:14,30.502606,-97.654038
1760452,25/07/18 09:21,Jul 25 2018  9:21AM,Jul 25 2018  9:21AM,Miscellaneous,INS-Inservice,3,19/02/19 12:14,30.50261,-97.666615
1027183,16/03/18 14:56,Mar 16 2018  2:56PM,Mar 16 2018  2:56PM,Music-Loud,ADV-Advised,3,19/02/19 12:14,30.502621,-97.684204
1482893,19/05/18 22:51,May 19 2018 10:51PM,May 19 2018 10:51PM,Unknown Trouble,AST-Assist,1,19/02/19 12:14,30.502632,-97.670615
1423732,11/01/18 10:59,Jan 11 2018 10:59AM,Jan 11 2018 10:59AM,Assist EMS Personnel,AST-Assist,1,19/02/19 12:14,30.502646,-97.675696
1705842,17/01/18 01:15,Jan 17 2018  1:15AM,Jan 17 2018  1:15AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50266,-97.652875
1211020,01/08/18 13:29,Aug  1 2018  1:29PM,Aug  1 2018  1:29PM,Suspicious Person,BKG-Booking,2,19/02/19 12:14,30.502681,-97.651414
1494426,06/06/18 19:30,Jun  6 2018  7:30PM,Jun  6 2018  7:30PM,Assault in Progress,AST-Assist,1,19/02/19 12:14,30.502681,-97.651414
1747542,29/11/18 07:58,Nov 29 2018  7:58AM,Nov 29 2018  7:58AM,Trespass in Boarded Dwell,,2,19/02/19 12:14,30.502681,-97.651414
1343107,22/11/18 16:10,Nov 22 2018  4:10PM,Nov 22 2018  4:10PM,Drunk/Intoxicated Person,AST-Assist,3,19/02/19 12:14,30.502686,-97.651651
1426206,18/01/18 08:37,Jan 18 2018  8:37AM,Jan 18 2018  8:37AM,Assist-Public,AST-Assist,3,19/02/19 12:14,30.5027,-97.64796
1448715,07/04/18 13:26,Apr  7 2018  1:26PM,Apr  7 2018  1:26PM,Personal Injury Accident,RPT-Report,1,19/02/19 12:14,30.5027,-97.64796
1553221,04/07/18 19:34,Jul  4 2018  7:34PM,Jul  4 2018  7:34PM,Assault in Progress,NOS-No Service,1,19/02/19 12:14,30.5027,-97.64796
1623060,05/12/18 03:27,Dec  5 2018  3:27AM,Dec  5 2018  3:27AM,Parking Problem,TAG-Tagged,3,19/02/19 12:14,30.502703,-97.668061
1572924,03/10/18 12:21,Oct  3 2018 12:21PM,Oct  3 2018 12:21PM,Suspicious Person,ADV-Advised,2,19/02/19 12:14,30.50271,-97.681475
1077772,22/05/18 12:54,May 22 2018 12:54PM,May 22 2018 12:54PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.502725,-97.627585
1058127,20/06/18 14:27,Jun 20 2018  2:27PM,Jun 20 2018  2:27PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.50274,-97.676815
1723385,23/02/18 19:28,Feb 23 2018  7:28PM,Feb 23 2018  7:28PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.50274,-97.673815
1804848,13/05/18 02:13,May 13 2018  2:13AM,May 13 2018  2:13AM,Miscellaneous,TRN-Transport,3,19/02/19 12:14,30.50274,-97.660895
1163188,18/09/18 08:20,Sep 18 2018  8:20AM,Sep 18 2018  8:20AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.50275,-97.690325
1073563,14/05/18 19:30,May 14 2018  7:30PM,May 14 2018  7:30PM,Down Outside-One,AST-Assist,1,19/02/19 12:14,30.502765,-97.679515
1229106,27/03/18 21:37,Mar 27 2018  9:37PM,Mar 27 2018  9:37PM,Traffic Law Enforcement,AST-Assist,4,19/02/19 12:14,30.502765,-97.679515
1337587,12/10/18 11:58,Oct 12 2018 11:58AM,Oct 12 2018 11:58AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.502765,-97.679515
1056056,18/06/18 03:24,Jun 18 2018  3:24AM,Jun 18 2018  3:24AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.502767,-97.670615
1185991,05/01/18 20:43,Jan  5 2018  8:43PM,Jan  5 2018  8:43PM,Disturbance,GOA-Gone on Arrival,2,19/02/19 12:14,30.502767,-97.670615
1298328,09/03/18 01:18,Mar  9 2018  1:18AM,Mar  9 2018  1:18AM,Personal Injury Accident,RPT-Report,1,19/02/19 12:14,30.502767,-97.670615
1634658,05/10/18 23:00,Oct  5 2018 11:00PM,Oct  5 2018 11:00PM,Music-Loud,AQT-All Quiet,3,19/02/19 12:14,30.502767,-97.670615
1696719,23/01/18 23:10,Jan 23 2018 11:10PM,Jan 23 2018 11:10PM,Suspicious Person,BKG-Booking,2,19/02/19 12:14,30.502767,-97.670615
1451423,14/04/18 04:14,Apr 14 2018  4:14AM,Apr 14 2018  4:14AM,Unknown Trouble,ADV-Advised,1,19/02/19 12:14,30.502768,-97.689687
1677444,15/12/18 22:02,Dec 15 2018 10:02PM,Dec 15 2018 10:02PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.502768,-97.67317
1289403,28/03/18 23:45,Mar 28 2018 11:45PM,Mar 28 2018 11:45PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.502768,-97.671905
1768590,08/05/18 10:14,May  8 2018 10:14AM,May  8 2018 10:14AM,Property Damage Accident,GOA-Gone on Arrival,2,19/02/19 12:14,30.502768,-97.671905
