APN,PERMITID,TYPE,PERMIT,DECISION,LIQUOR_TYPE,STATUS,ISSUEDATE,EXPIRE_YEAR,EXPIRE_DATE,ESTABLISHMENT_NUM,ESTABLISHMENT_NAME,TYPE_DESCRIPTION,ADDRESS,ZIP,StartDate,EndDate,LATITUDE,LONGITUDE,LastUpdateDate
5000002,20002,"L238",20002,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400002,"Business 427925080","LIQ ON-SALE C-1 SERIES 4000","MEISTER PL",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.48718,-97.636845,19/02/19 14:40
5000102,20102,"L196",20102,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400102,"Business 105405503","LIQ ON-SALE E W/SS SERIES 2000","INDIAN MEADOWS DR",78665,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.54963,-97.675095,19/02/19 14:40
5000125,20125,"L247",20125,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400125,"Business 1439078948","WINE E W/STRONG BEER","N A W GRIMES BLVD",78665,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.55351,-97.649905,19/02/19 14:40
5000133,20133,"L246",20133,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400133,"Business 997509688","WINE D W/STRONG BEER"," "," ","06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.45309,-97.646705,19/02/19 14:40
5000137,20137,"L200",20137,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400137,"Business 617135652","LIQ ON-SALE B W/SS SERIES 3000","AGARITA TRL",78665,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.53168,-97.649415,19/02/19 14:40
5000148,20148,"L237",20148,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400148,"Business 986681886","LIQ ON-SALE C-1 W/SS SERIES 3000","N A W GRIMES BLVD",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.53936,-97.651945,19/02/19 14:40
5000159,20159,"L178",20159,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400159,"Business 1735244201","LIQ ON-SALE A W/SS SERIES 1000","SUNDANCE DR",78665,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.54131,-97.665815,19/02/19 14:40
5000165,20165,"L206",20165,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400165,"Business 55488020","LIQ ON-SALE E W/SS SERIES 3000","DAVID CURRY DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.53557,-97.669285,19/02/19 14:40
5000181,20181,"L216",20181,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400181,"Business 1393640473","LIQ ON-SALE E W/SS SERIES 4000","GREENHILL DR",78665,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.54016,-97.684285,19/02/19 14:40
5000183,20183,"L196",20183,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400183,"Business 183165300","LIQ ON-SALE E W/SS SERIES 2000","GREENHILL DR",78665,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.54016,-97.684285,19/02/19 14:40
5000186,20186,"L206",20186,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400186,"Business 1129968179","LIQ ON-SALE E W/SS SERIES 3000","GREENHILL DR",78665,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.53948,-97.683525,19/02/19 14:40
5000233,20233,"L186",20233,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400233,"Business 1643907349","LIQ ON-SALE E W/SS SERIES 1000","AMESWOOD DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52702,-97.679565,19/02/19 14:40
5000234,20234,"L186",20234,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400234,"Business 305464983","LIQ ON-SALE E W/SS SERIES 1000","AMESWOOD DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52702,-97.679565,19/02/19 14:40
5000235,20235,"L186",20235,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400235,"Business 1110325400","LIQ ON-SALE E W/SS SERIES 1000","AMESWOOD DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52702,-97.679565,19/02/19 14:40
5000236,20236,"L186",20236,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400236,"Business 2103285457","LIQ ON-SALE E W/SS SERIES 1000","AMESWOOD DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52702,-97.679565,19/02/19 14:40
5000250,20250,"L198",20250,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400250,"Business 1057474272","LIQ ON-SALE A W/SS SERIES 3000","DENFIELD DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.5286,-97.681745,19/02/19 14:40
5000270,20270,"L200",20270,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400270,"Business 1417815810","LIQ ON-SALE B W/SS SERIES 3000","W OAK DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52099,-97.676685,19/02/19 14:40
5000271,20271,"L200",20271,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400271,"Business 1476273715","LIQ ON-SALE B W/SS SERIES 3000","W OAK DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52099,-97.676685,19/02/19 14:40
5000277,20277,"L190",20277,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400277,"Business 820707355","LIQ ON-SALE B W/SS SERIES 2000","W OAK DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52138,-97.676255,19/02/19 14:40
5000278,20278,"L190",20278,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400278,"Business 1507135972","LIQ ON-SALE B W/SS SERIES 2000","W OAK DR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52138,-97.676255,19/02/19 14:40
5000302,20302,"L198",20302,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400302,"Business 654413265","LIQ ON-SALE A W/SS SERIES 3000","HERITAGE CENTER CIR",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51706,-97.676485,19/02/19 14:40
5000322,20322,"L198",20322,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400322,"Business 1734333814","LIQ ON-SALE A W/SS SERIES 3000","N GEORGETOWN ST",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51868,-97.670855,19/02/19 14:40
5000327,20327,"L188",20327,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400327,"Business 1027457193","LIQ ON-SALE A W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51979,-97.674685,19/02/19 14:40
5000377,20377,"L188",20377,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400377,"Business 943806345","LIQ ON-SALE A W/SS SERIES 2000","E PALM VALLEY BLVD",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51822,-97.669785,19/02/19 14:40
5000379,20379,"L198",20379,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400379,"Business 1439248075","LIQ ON-SALE A W/SS SERIES 3000","E PALM VALLEY BLVD",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.5184,-97.663805,19/02/19 14:40
5000380,20380,"L198",20380,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400380,"Business 1358107349","LIQ ON-SALE A W/SS SERIES 3000","E PALM VALLEY BLVD",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.5184,-97.663805,19/02/19 14:40
5000381,20381,"L198",20381,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400381,"Business 441429259","LIQ ON-SALE A W/SS SERIES 3000","E PALM VALLEY BLVD",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.5184,-97.663805,19/02/19 14:40
5000404,20404,"L210",20404,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400404,"Business 2103917964","LIQ ON-SALE B W/SS SERIES 4000","S KENNEY FORT BLVD",78665,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.52127,-97.639645,19/02/19 14:40
5000426,20426,"L200",20426,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400426,"Business 966894075","LIQ ON-SALE B W/SS SERIES 3000","HAWTHORN LN",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50362,-97.649755,19/02/19 14:40
5000427,20427,"L200",20427,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400427,"Business 1445356974","LIQ ON-SALE B W/SS SERIES 3000","HAWTHORN LN",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50362,-97.649755,19/02/19 14:40
5000428,20428,"L200",20428,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400428,"Business 1672897784","LIQ ON-SALE B W/SS SERIES 3000","HAWTHORN LN",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50362,-97.649755,19/02/19 14:40
5000429,20429,"L200",20429,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400429,"Business 1240463791","LIQ ON-SALE B W/SS SERIES 3000","HAWTHORN LN",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50362,-97.649755,19/02/19 14:40
5000447,20447,"L198",20447,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400447,"Business 1074423260","LIQ ON-SALE A W/SS SERIES 3000","OLD SETTLEMENT RD",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51362,-97.660475,19/02/19 14:40
5000467,20467,"L206",20467,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400467,"Business 1273808679","LIQ ON-SALE E W/SS SERIES 3000","N GEORGETOWN ST",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51695,-97.670555,19/02/19 14:40
5000468,20468,"L206",20468,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400468,"Business 1511979640","LIQ ON-SALE E W/SS SERIES 3000","N GEORGETOWN ST",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51695,-97.670555,19/02/19 14:40
5000479,20479,"L206",20479,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400479,"Business 435256875","LIQ ON-SALE E W/SS SERIES 3000","SERVICE",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51612,-97.679865,19/02/19 14:40
5000490,20490,"L206",20490,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400490,"Business 1142527564","LIQ ON-SALE E W/SS SERIES 3000","E PALM VALLEY BLVD",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51667,-97.678735,19/02/19 14:40
5000521,20521,"L206",20521,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400521,"Business 729942167","LIQ ON-SALE E W/SS SERIES 3000","VISTA AVE",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.51407,-97.683035,19/02/19 14:40
5000537,20537,"L206",20537,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400537,"Business 795594777","LIQ ON-SALE E W/SS SERIES 3000","CHISHOLM TRAIL RD",78681,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50749,-97.690005,19/02/19 14:40
5000544,20544,"L172",20544,"APPROVED","Off Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400544,"Business 577804126","LIQ OFF-SALE SERIES 3000","PARKVIEW DR",78681,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50353,-97.694115,19/02/19 14:40
5000578,20578,"L200",20578,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400578,"Business 1236136791","LIQ ON-SALE B W/SS SERIES 3000","S OCONNOR DR",78681,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.49024,-97.718015,19/02/19 14:40
5000581,20581,"L206",20581,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400581,"Business 1374365023","LIQ ON-SALE E W/SS SERIES 3000","LIME ROCK DR",78681,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50125,-97.691385,19/02/19 14:40
5000606,20606,"L235",20606,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400606,"Business 1124346805","LIQ ON-SALE C-1 W/SS SERIES 2000","WOODGREEN DR",78681,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.48949,-97.700835,19/02/19 14:40
5000617,20617,"L200",20617,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400617,"Business 1092538234","LIQ ON-SALE B W/SS SERIES 3000","CHISHOLM VALLEY DR",78681,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.48957,-97.691455,19/02/19 14:40
5000626,20626,"L198",20626,"APPROVED","ON Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400626,"Business 420979133","LIQ ON-SALE A W/SS SERIES 3000","MANDELL ST",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50142,-97.677875,19/02/19 14:40
5000633,20633,"L172",20633,"APPROVED","Off Sale","OPEN","06/14/2017 12:00:00 AM",2019,"06/14/2019 12:00:00 AM",400633,"Business 23391546","LIQ OFF-SALE SERIES 3000","BAKER ST",78664,"06/14/2017 12:00:00 AM","06/14/2019 12:00:00 AM",30.50226,-97.681245,19/02/19 14:40
5000151,20151,"L200",20151,"PENDING","ON Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400151,"Business 1815248290","LIQ ON-SALE B W/SS SERIES 3000","SETTLEMENT DR",78665,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.54293,-97.664785,19/02/19 14:40
5000152,20152,"L172",20152,"APPROVED","Off Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400152,"Business 2118624791","LIQ OFF-SALE SERIES 3000","LAKE DR",78665,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.54498,-97.669485,19/02/19 14:40
5000166,20166,"L206",20166,"PENDING","ON Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400166,"Business 1066473275","LIQ ON-SALE E W/SS SERIES 3000","COUNTRY AIRE DR",78664,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.53508,-97.668955,19/02/19 14:40
5000180,20180,"L202",20180,"PENDING","ON Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400180,"Business 508150563","LIQ ON-SALE C-2 W/SS SERIES 3000","GREENHILL DR",78665,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.54016,-97.683625,19/02/19 14:40
5000386,20386,"L206",20386,"PENDING","ON Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400386,"Business 2002026374","LIQ ON-SALE E W/SS SERIES 3000","WROXTON WAY",78664,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.5187,-97.662015,19/02/19 14:40
5000478,20478,"L200",20478,"APPROVED","ON Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400478,"Business 60573890","LIQ ON-SALE B W/SS SERIES 3000","SERVICE",78664,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.51612,-97.679865,19/02/19 14:40
5000487,20487,"L200",20487,"PENDING","ON Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400487,"Business 206226244","LIQ ON-SALE B W/SS SERIES 3000","FANNIN AVE",78664,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.51415,-97.677115,19/02/19 14:40
5000524,20524,"L237",20524,"APPROVED","ON Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400524,"Business 1356907209","LIQ ON-SALE C-1 W/SS SERIES 3000","CHISHOLM TRAIL RD",78681,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.51158,-97.689125,19/02/19 14:40
5000554,20554,"L206",20554,"PENDING","ON Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400554,"Business 110517286","LIQ ON-SALE E W/SS SERIES 3000","COLLINGWOOD DR",78665,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.51626,-97.629725,19/02/19 14:40
5000610,20610,"L172",20610,"PENDING","Off Sale","OPEN","06/15/2017 12:00:00 AM",2019,"06/15/2019 12:00:00 AM",400610,"Business 611684585","LIQ OFF-SALE SERIES 3000","MCNEIL RD",78681,"06/15/2017 12:00:00 AM","06/15/2019 12:00:00 AM",30.48868,-97.697655,19/02/19 14:40
5000005,20005,"L198",20005,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400005,"Business 694396124","LIQ ON-SALE A W/SS SERIES 3000","LOUIS HENNA BLVD",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.48819,-97.635685,19/02/19 14:40
5000024,20024,"L206",20024,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400024,"Business 96276006","LIQ ON-SALE E W/SS SERIES 3000","DRY CREEK DR",78681,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.48816,-97.683825,19/02/19 14:40
5000039,20039,"L202",20039,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400039,"Business 222942322","LIQ ON-SALE C-2 W/SS SERIES 3000","E MESSICK LOOP",78681,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.48816,-97.700865,19/02/19 14:40
5000043,20043,"L206",20043,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400043,"Business 308470587","LIQ ON-SALE E W/SS SERIES 3000","E MESSICK LOOP",78681,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.48755,-97.700215,19/02/19 14:40
5000046,20046,"L206",20046,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400046,"Business 2081727663","LIQ ON-SALE E W/SS SERIES 3000","MCNEIL RD",78681,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.48823,-97.698065,19/02/19 14:40
5000060,20060,"L206",20060,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400060,"Business 247172980","LIQ ON-SALE E W/SS SERIES 3000","LONGITUDE TRL",78681,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.4877,-97.725015,19/02/19 14:40
5000131,20131,"L206",20131,"APPROVED","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400131,"Business 1641782741","LIQ ON-SALE E W/SS SERIES 3000","S IH 35 FR",78665,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.57881,-97.690825,19/02/19 14:40
5000145,20145,"L198",20145,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400145,"Business 1116446230","LIQ ON-SALE A W/SS SERIES 3000"," "," ","06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.45548,-97.665985,19/02/19 14:40
5000157,20157,"L206",20157,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400157,"Business 1197523721","LIQ ON-SALE E W/SS SERIES 3000","SUNDANCE DR",78665,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.54131,-97.665645,19/02/19 14:40
5000203,20203,"L172",20203,"PENDING","Off Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400203,"Business 2004739714","LIQ OFF-SALE SERIES 3000","WEST END PL",78681,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.54393,-97.711705,19/02/19 14:40
5000208,20208,"L206",20208,"APPROVED","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400208,"Business 1402657371","LIQ ON-SALE E W/SS SERIES 3000"," "," ","06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.45235,-97.625365,19/02/19 14:40
5000209,20209,"L206",20209,"APPROVED","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400209,"Business 882992536","LIQ ON-SALE E W/SS SERIES 3000"," "," ","06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.45235,-97.625365,19/02/19 14:40
5000215,20215,"L206",20215,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400215,"Business 1805060603","LIQ ON-SALE E W/SS SERIES 3000","ROBERTO CLEMENTE LN",78665,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.53276,-97.621245,19/02/19 14:40
5000217,20217,"L204",20217,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400217,"Business 1585976271","LIQ ON-SALE D W/SS SERIES 3000","E PALM VALLEY BLVD",78665,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52776,-97.624775,19/02/19 14:40
5000244,20244,"L206",20244,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400244,"Business 1144512958","LIQ ON-SALE E W/SS SERIES 3000","W MESA PARK DR",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52582,-97.671865,19/02/19 14:40
5000258,20258,"L200",20258,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400258,"Business 443774617","LIQ ON-SALE B W/SS SERIES 3000","NORTHWEST DR",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.51872,-97.684815,19/02/19 14:40
5000262,20262,"L206",20262,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400262,"Business 850227260","LIQ ON-SALE E W/SS SERIES 3000","VIRGINIA DR",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52297,-97.673895,19/02/19 14:40
5000264,20264,"L206",20264,"APPROVED","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400264,"Business 393943057","LIQ ON-SALE E W/SS SERIES 3000","DENNIS DR",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52379,-97.675065,19/02/19 14:40
5000280,20280,"L200",20280,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400280,"Business 753149072","LIQ ON-SALE B W/SS SERIES 3000","W OAK DR",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52074,-97.676015,19/02/19 14:40
5000281,20281,"L200",20281,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400281,"Business 2127285382","LIQ ON-SALE B W/SS SERIES 3000","W OAK DR",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52074,-97.676015,19/02/19 14:40
5000313,20313,"L198",20313,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400313,"Business 1765739370","LIQ ON-SALE A W/SS SERIES 3000","E PALM VALLEY BLVD",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.51749,-97.677885,19/02/19 14:40
5000339,20339,"L206",20339,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400339,"Business 962146024","LIQ ON-SALE E W/SS SERIES 3000","LAUREL PATH",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52888,-97.655675,19/02/19 14:40
5000340,20340,"L206",20340,"APPROVED","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400340,"Business 264631058","LIQ ON-SALE E W/SS SERIES 3000","LAUREL PATH",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52926,-97.655235,19/02/19 14:40
5000344,20344,"L206",20344,"APPROVED","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400344,"Business 1892488174","LIQ ON-SALE E W/SS SERIES 3000","LANTANA DR",78664,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52842,-97.657475,19/02/19 14:40
5000397,20397,"L198",20397,"PENDING","ON Sale","OPEN","06/29/2017 12:00:00 AM",2019,"06/29/2019 12:00:00 AM",400397,"Business 1636904527","LIQ ON-SALE A W/SS SERIES 3000","S KENNEY FORT BLVD",78665,"06/29/2017 12:00:00 AM","06/29/2019 12:00:00 AM",30.52065,-97.639815,19/02/19 14:40
